,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z
14,0.8551659336757094,0.7603054647517051,0.8249852645480963,0.8742295909804169,0.6514132800835409,0.6764323885736947,0.9185895406021906,0.7862118732838901,0.19645020344399722,0.5746028742604834,0.8458018894399308,0.5842102994428031,0.7301898028017884,0.8546069010905866,0.9147243308953003,0.8385333670090572,0.8580928998788886,0.8474943747667363,0.7973034468627956,0.6106956339419363,0.8688304458848697,0.9226572381848464,0.7859749902098667,0.8281759581127013,0.8035156233788984,0.655143945317752
15,0.7041121880909055,0.7171017873595178,0.7911433203494836,0.7827613237640896,0.7264874496913857,0.8120155300231251,0.742569752649335,0.6466573063257426,0.2630543500515532,0.4942685367128158,0.790022323595515,0.6480245952041247,0.5727444175035934,0.6717300736920823,0.7149715371324346,0.8847663172161506,0.6698511689135667,0.7901759016022425,0.7337432910362556,0.6447051341871664,0.6824602841982983,0.7513646223659788,0.6185285104019763,0.7451438408173102,0.7608540814486334,0.6515234131023382
16,0.8533315503824854,0.7463799218713686,0.8450551187349321,0.8663543206677579,0.6658522690125874,0.693075089946726,0.8974961673351287,0.7669638030397348,0.1958826439326653,0.564981261131952,0.8533706431764256,0.6145116718779364,0.7034847952877216,0.8250256936774196,0.8851260399267669,0.8381827009349899,0.8279315871810105,0.832296794506967,0.7908767995830817,0.6123173995544746,0.8612062117969711,0.9105494246117817,0.7611107253266249,0.8264277970200133,0.8026442357903756,0.657295840933006
17,0.7852016106497602,0.845604792861484,0.7853076422091652,0.8446686052800173,0.7060603140590336,0.7352845968273162,0.8402177749588178,0.7610912952042206,0.2723945526041809,0.5218809328261882,0.8924128514233884,0.5977600639468947,0.6858511047189506,0.7946502860959359,0.820874812294869,0.9435519278350545,0.8023715028800085,0.9452946772908403,0.7956121902702384,0.5920128031821913,0.7747179444022528,0.8012974381673327,0.7345913838769496,0.7868625799973735,0.7445117942602255,0.6614039767213603
18,0.8082312074691733,0.74021723797649,0.9190799933455516,0.8864286446319304,0.8185751293537079,0.8108507301042943,0.8041884413748008,0.5736254457947083,0.37357597853998403,0.7314051226853615,0.7701113262718428,0.7383859627988727,0.5142484649759691,0.6496074379767851,0.7052109408768641,0.7558044952951792,0.6929959611649887,0.7501202337695045,0.9004754875938117,0.7730354962892976,0.6791144779048675,0.8166321876392786,0.5721733148644843,0.9251613148229971,0.869065119014232,0.864927048757569
19,0.5514845917049447,0.5108223198062367,0.6887946125551634,0.6498691978042843,0.6574158692734089,0.742003734283578,0.5705147344213057,0.3842317566486091,0.3098933192908324,0.6173781785522583,0.5369136735312414,0.5974774336598541,0.3373696971292449,0.4465415533116627,0.5037370847998632,0.6093454222722778,0.4643571445915251,0.5440299810507057,0.6392849687941895,0.895148627316102,0.4655868294294393,0.623524703848434,0.38094227055351715,0.6654293134880245,0.7671301233085438,0.6843588184533334
20,0.3591277195322924,0.39259277646992563,0.48115433664721197,0.4319051421755866,0.6461189133245475,0.6305722672048037,0.3460321081222192,0.14348953772716355,0.5883618710138228,0.4571844413471976,0.3798212033075491,0.6259543867459698,0.07062476942990192,0.2011699590134315,0.2514858812662786,0.3953611312929797,0.24393568662770115,0.36031778752426635,0.4756240073207183,0.5780696442481427,0.22846238852480127,0.35149274332082814,0.12670324047906267,0.45925580249877374,0.4534458421991002,0.6036934442616657
21,0.4974309693337021,0.4348852011219736,0.610897228546085,0.5407915031790305,0.6701245744439686,0.6373752162018316,0.46669078111862283,0.23507662737400126,0.43954773219018306,0.650680513269907,0.45443337706304143,0.7184497582409051,0.17318924113594059,0.3096544943752606,0.3679717339999471,0.43855990208289763,0.3570724127731111,0.417232453269077,0.5800022530777469,0.6882947228197607,0.3577367224518948,0.49038446743544495,0.23332143377045933,0.5895679844539885,0.585819203027709,0.7132672110945155
22,0.8434389914777507,0.7219283887363442,0.8980068414478902,0.8909179873776395,0.698249057535004,0.7315550889564288,0.8736825237423546,0.69189194140533,0.2281937412335544,0.6249965132376469,0.8101076499624397,0.6488125064229477,0.6365803650437538,0.7592045674834113,0.8223032874625764,0.8135144343148013,0.7738158363390626,0.7918521376303375,0.8185449950754552,0.6865248815426093,0.7965469633304265,0.9299729992391514,0.6917568016674258,0.8702107296750836,0.876376095141582,0.7086309067786241
23,0.7392031261276215,0.6870859138711924,0.6565383274567171,0.7127139182566296,0.5027452606158975,0.5234983747588512,0.788675282503503,0.947000521780896,0.06809543291507092,0.42710330256505924,0.7584733598775557,0.43945240496640803,0.8947787728759804,0.9312057284451803,0.8941205758360868,0.7395017402913371,0.8578033168176893,0.7738570261899679,0.6483224083481938,0.441912026050692,0.8775679814219157,0.7637503738042545,0.9480353295781325,0.6650541923284226,0.6347956589433893,0.49483144573357596
24,0.8294020234318356,0.74265458873498,0.9414023774836371,0.9075995951571086,0.7936731326302636,0.7955273558799397,0.8296323738297087,0.6001297425133106,0.34229352572544824,0.7186859754963746,0.7850998262257005,0.722326629058317,0.5419861568111121,0.6764348649571906,0.7338118541152134,0.7710373139163388,0.7166538697811828,0.7645073983987436,0.8985148744040525,0.7603117492686329,0.7078629254862625,0.8486594610295671,0.5998125104283065,0.9423576781431512,0.887943864408909,0.8335835118587053
25,0.7135627802838076,0.6397411304936449,0.8256433293481716,0.803648169709021,0.684525429539496,0.7630571900600787,0.7475606982172516,0.5824242263774563,0.24048882355946832,0.624753549939476,0.6975661762844855,0.6205807365215081,0.5364284915809805,0.6422994366370568,0.7005064732856534,0.7662994826194706,0.649293478136518,0.704161213492405,0.7524227817497342,0.7895704864315282,0.6621102661667423,0.810983835367978,0.5806760200511674,0.7966942293811485,0.9170951612119235,0.7009097614122783
26,0.6707868058801048,0.655458550488857,0.7882319829159163,0.7430683342229638,0.8727578812965202,0.8382035426284178,0.6579495132406734,0.4350892661510948,0.4857246891474284,0.7091539611182771,0.6591949981761692,0.7896240905842941,0.36984319363610185,0.5050949083777869,0.5581610032438831,0.6554098040055683,0.5511120725246866,0.6375776140321634,0.785180862755354,0.7892219635353509,0.5342835078368562,0.6651885804425847,0.42772498220883814,0.7780679968284939,0.7514614278659126,0.8953982619814091
